pulseheight,counts_ch_A,counts_ch_B
1038.0009775171065,0,0
1039.2228739002933,0,0
1040.44477028348,0,0
1041.6666666666665,1,0
1042.8885630498535,0,0
1044.11045943304,0,0
1045.332355816227,0,0
1046.5542521994134,0,0
1047.7761485826004,1,0
1048.998044965787,1,0
1050.2199413489736,0,0
1051.4418377321604,0,0
1052.6637341153469,3,0
1053.8856304985338,2,0
1055.1075268817203,0,0
1056.3294232649073,1,0
1057.5513196480938,0,0
1058.7732160312808,1,0
1059.9951124144673,0,0
1061.217008797654,0,0
1062.4389051808407,0,0
1063.6608015640272,0,0
1064.8826979472142,2,0
1066.1045943304007,1,0
1067.3264907135876,0,0
1068.5483870967741,0,0
1069.770283479961,0,0
1070.9921798631476,0,0
1072.2140762463343,1,0
1073.435972629521,1,0
1074.6578690127076,0,0
1075.8797653958945,2,0
1077.101661779081,0,0
1078.323558162268,0,0
1079.5454545454545,0,0
1080.7673509286415,0,0
1081.989247311828,1,0
1083.2111436950145,0,0
1084.4330400782014,0,0
1085.654936461388,0,0
1086.876832844575,0,0
1088.0987292277614,0,0
1089.3206256109484,1,0
1090.5425219941349,3,0
1091.7644183773218,0,0
1092.9863147605083,0,0
1094.2082111436948,1,0
1095.4301075268818,1,0
1096.6520039100683,0,0
1097.8739002932552,1,0
1099.0957966764418,1,0
1100.3176930596287,1,0
1101.5395894428152,0,0
1102.7614858260022,0,0
1103.9833822091887,0,0
1105.2052785923752,0,0
1106.4271749755621,1,0
1107.6490713587486,1,0
1108.8709677419356,1,0
1110.092864125122,1,0
1111.314760508309,2,0
1112.5366568914956,0,0
1113.7585532746825,0,0
1114.980449657869,0,0
1116.2023460410555,0,0
1117.4242424242425,0,0
1118.646138807429,0,0
1119.868035190616,0,0
1121.0899315738025,0,0
1122.3118279569894,0,0
1123.533724340176,1,0
1124.7556207233629,0,0
1125.9775171065494,0,0
1127.199413489736,0,0
1128.4213098729228,0,0
1129.6432062561094,1,0
1130.8651026392963,1,0
1132.0869990224828,0,0
1133.3088954056698,0,0
1134.5307917888563,0,0
1135.7526881720432,2,0
1136.9745845552297,0,0
1138.1964809384162,0,0
1139.4183773216032,2,0
1140.6402737047897,0,0
1141.8621700879767,0,0
1143.0840664711632,0,0
1144.3059628543501,0,0
1145.5278592375366,0,0
1146.7497556207236,0,0
1147.97165200391,0,0
1149.1935483870966,0,0
1150.4154447702836,1,0
1151.63734115347,1,0
1152.859237536657,0,0
1154.0811339198435,0,0
1155.3030303030305,0,0
1156.524926686217,0,0
1157.746823069404,0,0
1158.9687194525904,0,0
1160.190615835777,1,0
1161.412512218964,1,0
1162.6344086021504,1,0
1163.8563049853374,1,0
1165.0782013685239,1,0
1166.3000977517108,0,0
1167.5219941348973,1,0
1168.7438905180843,0,0
1169.9657869012708,0,0
1171.1876832844573,1,0
1172.4095796676443,0,0
1173.6314760508308,1,0
1174.8533724340177,0,0
1176.0752688172042,0,0
1177.2971652003912,1,0
1178.5190615835777,0,0
1179.7409579667647,0,0
1180.9628543499512,0,0
1182.1847507331377,0,0
1183.4066471163246,0,0
1184.6285434995111,1,0
1185.850439882698,0,0
1187.0723362658846,0,0
1188.2942326490715,2,0
1189.516129032258,1,0
1190.738025415445,1,0
1191.9599217986315,0,0
1193.181818181818,1,0
1194.403714565005,0,0
1195.6256109481915,1,0
1196.8475073313784,0,0
1198.069403714565,0,0
1199.291300097752,0,0
1200.5131964809384,1,0
1201.7350928641251,0,0
1202.9569892473119,1,0
1204.1788856304984,0,0
1205.4007820136853,1,0
1206.6226783968718,0,0
1207.8445747800588,0,0
1209.0664711632453,1,0
1210.2883675464323,1,0
1211.5102639296188,2,0
1212.7321603128055,1,0
1213.9540566959922,0,0
1215.1759530791787,0,0
1216.3978494623657,0,0
1217.6197458455522,2,0
1218.8416422287391,0,0
1220.0635386119257,0,0
1221.2854349951126,0,0
1222.507331378299,1,0
1223.7292277614858,1,0
1224.9511241446726,0,0
1226.173020527859,1,0
1227.394916911046,0,0
1228.6168132942325,0,0
1229.8387096774195,1,0
1231.060606060606,0,0
1232.282502443793,1,0
1233.5043988269795,1,0
1234.7262952101662,1,0
1235.948191593353,0,0
1237.1700879765394,1,0
1238.3919843597264,0,0
1239.613880742913,1,0
1240.8357771260999,0,0
1242.0576735092864,0,0
1243.2795698924733,0,0
1244.5014662756598,2,0
1245.7233626588466,1,0
1246.9452590420333,0,0
1248.1671554252198,0,0
1249.3890518084067,12,0
